"Nom du produit","URL du produit","Image du produit","Prix (CAD)","Évaluation (sur 5)","Nombre d'évaluations","Disponibilité"
"Boîte ouverte - Portable IdeaPad Slim 3i de 15,3 po de Lenovo - Bleu cosmique (Core 5 - 210H d'Intel/RAM 16 Go/SSD 512 Go/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19343520","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19343/19343520.jpg","800.39","0","0","Expédition disponible"
"Étui-clavier 2023 pour Galaxy Tab A9 plus/A9+ de 11 po de Samsung | Support mince et léger avec clavier Bluetooth sans fil amovible - SM-X210/X216/X218, noir","https://www.bestbuy.ca/fr-ca/produit/18249926","https://multimedia.bbycastatic.ca/multimedia/products/250x250/182/18249/18249926.jpeg","59.97","0","0","Disponible uniquement en ligne"
"Bitdefender Internet Security Bonus Edition (PC) - 3 utilisateurs - 2 ans - Exclusivité Best Buy","https://www.bestbuy.ca/fr-ca/produit/12902657","https://multimedia.bbycastatic.ca/multimedia/products/250x250/129/12902/12902657.jpg","79.99","4.24","21","Expédition disponible"
"Boîte ouverte - Portable 2-en-1 à écran tactile DELO de 14 po Yoga 7i de Lenovo - Gris luna (Core Ultra 7 256V d'Intel/RAM 16 Go/SSD 1 To)","https://www.bestbuy.ca/fr-ca/produit/19384860","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19384/19384860.jpg","1500.39","1","1","Expédition disponible"
"Mémoire DDR4 de 16 Go 3200 MHz Vengeance de Corsair pour portable (CMSX16GX4M1A3200C22)","https://www.bestbuy.ca/fr-ca/produit/16571968","https://multimedia.bbycastatic.ca/multimedia/products/250x250/165/16571/16571968.jpg","82.99","4.81","813","Expédition disponible"
"iPad 10,9 po de 64 Go d'Apple avec Wi-Fi 6 (10e génération) et Apple Pencil - Argenté/Blanc","https://www.bestbuy.ca/fr-ca/produit/B0018519","https://multimedia.bbycastatic.ca/multimedia/products/250x250/b00/b0018/b0018519.jpg","509.39","0","0","Expédition disponible"
"Casque de jeu multiplateforme sans fil avec microphone Cloud III S de HyperX - Noir","https://www.bestbuy.ca/fr-ca/produit/19285548","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19285/19285548.jpg","170.58","4.79","14","Expédition disponible"
"Moniteur de jeu incurvé DEL AV HD int. FreeSync GTG 1 ms 180Hz 27 po TUF ASUS (VG27VQ3B) - Noir","https://www.bestbuy.ca/fr-ca/produit/18480094","https://multimedia.bbycastatic.ca/multimedia/products/250x250/184/18480/18480094.jpg","173.74","5","2","Expédition disponible"
"Souris optique sans fil verticale 1600 ppp Pro Fit Ergo de Kensington - Noir","https://www.bestbuy.ca/fr-ca/produit/17302450","https://multimedia.bbycastatic.ca/multimedia/products/250x250/173/17302/17302450.jpg","40.19","5","1","Expédition disponible"
"Boîte ouverte - Clavier Magic Keyboard d'Apple pour iPad Air de 13 po (M3) - Français - Blanc","https://www.bestbuy.ca/fr-ca/produit/19360006","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19360/19360006.jpeg","219.99","0","0","Disponible uniquement en ligne"
"Boîte ouverte - DELL Latitude 7410 Intel® Core™ i5-10310U, 16 Go RAM, 256 Go SSD, 14"" (1920 x 1080), WiFi+BT, Windows 11 Pro","https://www.bestbuy.ca/fr-ca/produit/18522377","https://multimedia.bbycastatic.ca/multimedia/products/250x250/185/18522/18522377.jpeg","368.99","0","0","Disponible uniquement en ligne"
"Casque de jeu Kraken Kitty V2 de Razer - Noir","https://www.bestbuy.ca/fr-ca/produit/17213283","https://multimedia.bbycastatic.ca/multimedia/products/250x250/172/17213/17213283.jpg","110.59","4.54","85","Expédition disponible"
"Chromebook CX15 de 15,6 po d'ASUS avec 3 mois de forfait Google AI Pro - Gris pur (Celeron N4500 d'Intel/RAM 8 Go/SSD 128 Go)","https://www.bestbuy.ca/fr-ca/produit/19330710","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19330/19330710.jpg","500.39","4.59","63","Expédition disponible"
"Clavier Magic Keyboard avec Touch ID et pavé numérique d'Apple - Argenté - Français","https://www.bestbuy.ca/fr-ca/produit/18618594","https://multimedia.bbycastatic.ca/multimedia/products/250x250/186/18618/18618594.jpg","229.2","0","0","Expédition disponible"
"Imprimante à jet d'encre tout-en-un sans fil MAXIFY MB2720 personnelle/professionnelle de Canon","https://www.bestbuy.ca/fr-ca/produit/10584317","https://multimedia.bbycastatic.ca/multimedia/products/250x250/105/10584/10584317.jpg","105.49","4.13","592","Expédition disponible"
"Boîte ouverte - Chromebook à écran tactile 14 po CM34 Flip d'ASUS - Zinc (Ryzen 5 7520C d'AMD/SSD 256 Go/RAM 8 Go/ChromeOS)","https://www.bestbuy.ca/fr-ca/produit/17937365","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17937/17937365.jpg","340.39","4","1","Expédition disponible"
"Système de haut-parleurs d'ordinateur Z207 2.0 de Logitech","https://www.bestbuy.ca/fr-ca/produit/11624436","https://multimedia.bbycastatic.ca/multimedia/products/250x250/116/11624/11624436.jpg","70.58","4.53","321","Expédition disponible"
"Boîte ouverte - Moniteur ACL IPS UHD 4K 60 Hz de 27 po de Samsung avec temps de réponse gris à gris de 5 ms (LS27D702EANXGO) - Noir","https://www.bestbuy.ca/fr-ca/produit/18601861","https://multimedia.bbycastatic.ca/multimedia/products/250x250/186/18601/18601861.jpg","213.74","0","0","Expédition disponible"
"Grand tapis de souris de jeu élargi avec sous-tapis de bureau Stitched Edge pour ordinateur portable de bureau PC Gamer Office et tapis de souris en caoutchouc antidérapant pour la maison (70-30CM)","https://www.bestbuy.ca/fr-ca/produit/16498546","https://multimedia.bbycastatic.ca/multimedia/products/250x250/164/16498/16498546.jpeg","12.16","0","0","Disponible uniquement en ligne"
"Bras de moniteur simple à ressort mécanique Duramex, support de bureau entièrement réglable / support articulé pour écran ACL jusqu'à 32 po compatible VESA avec pince en C et base à oeillets","https://www.bestbuy.ca/fr-ca/produit/10561172","https://multimedia.bbycastatic.ca/multimedia/products/250x250/105/10561/10561172.jpeg","34.99","3.67","6","Disponible uniquement en ligne"
"Boîte ouverte - Portable de 15,6 po Vivobook Go 15 d'ASUS - Noir mixte (Ryzen 3 7320U d'AMD/SSD 512 Go/RAM 8 Go)","https://www.bestbuy.ca/fr-ca/produit/18470301","https://multimedia.bbycastatic.ca/multimedia/products/250x250/184/18470/18470301.jpg","390.37","4","3","Expédition disponible"
"HP 17.3"" FHD IPS Business Laptop, Intel i3-1215U, 1.16TB Storage (1TB PCIe SSD+160GB Docking Station Set), 32GB RAM, Intel UHD Graphics, HD Webcam, Natural Silver, Windows 11 pro","https://www.bestbuy.ca/fr-ca/produit/18245411","https://multimedia.bbycastatic.ca/multimedia/products/250x250/182/18245/18245411.jpeg","849","0","0","Disponible uniquement en ligne"
"Très bon état remis à neuf - A50-J de Toshiba - 6 po - 15 Core i7-1165G7 d'Intel - ( SUPER RAPIDE 1 To NVME SSD ) - Mémoire vive 32 Go - FHD 1920 x 1080 - Win 11 Pro ( MOUSSE SANS FIL GRATUITE )","https://www.bestbuy.ca/fr-ca/produit/16355885","https://multimedia.bbycastatic.ca/multimedia/products/250x250/163/16355/16355885.jpeg","479.99","5","1","Disponible uniquement en ligne"
"Station d'accueil USB-C double HDMI/USB avec Power Delivery de j5create (JCD381)","https://www.bestbuy.ca/fr-ca/produit/12469041","https://multimedia.bbycastatic.ca/multimedia/products/250x250/124/12469/12469041.jpg","100.18","4.01","1294","Expédition disponible"
"Lenovo Legion Pro 5i Gen 10 Intel Laptop, 16"" Low Blue Light, Intel Core Ultra 9 275HX, 32GB, NVIDIA RTX 5070 Ti GPU 12GB GDDR7, 1TB SSD, For Gaming","https://www.bestbuy.ca/fr-ca/produit/19432116","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19432/19432116.jpeg","2410.79","0","0","Disponible uniquement en ligne"
"Norton Utilities Ultimate (PC) - 10 appareils - 1 an - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/17943820","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17943/17943820.jpg","19.99","0","0","Disponible uniquement en ligne"
"Ensemble avec clavier et souris ergonomiques sans fil Sculpt BlueTrack Designed by Microsoft d'Incase - Anglais - Exclusivité Best Buy","https://www.bestbuy.ca/fr-ca/produit/19179789","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19179/19179789.jpg","200.19","1","1","Stocks épuisés en ligne"
"Stylet S Pen pour tablettes Tab S10/S9 de Samsung - Noir","https://www.bestbuy.ca/fr-ca/produit/17180936","https://multimedia.bbycastatic.ca/multimedia/products/250x250/171/17180/17180936.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/171/17180/17180936.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/171/17180/17180935.jpg","84.99","3","1","Expédition disponible"
"Souris de jeu sans fil légère 36 000 ppp ROG Harpe Ace Aim Lab Edition Pro-Tested Form Factor d'ASUS - Noir","https://www.bestbuy.ca/fr-ca/produit/16781581","https://multimedia.bbycastatic.ca/multimedia/products/250x250/167/16781/16781581.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/167/16781/16781581.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/174/17405/17405481.jpg","101.18","4.37","62","Expédition disponible"
"Norton 360 Deluxe avec Norton Utilities Ultimate (PC/Mac) - 5 appareils - 1 an - Téléchargement numérique","https://www.bestbuy.ca/fr-ca/produit/16568174","https://multimedia.bbycastatic.ca/multimedia/products/250x250/165/16568/16568174.jpg","99.99","3.43","7","Disponible uniquement en ligne"
"Clavier et souris Bluetooth rechargeables Ensemble clavier et souris sans fil ultra-mince portatif compact pour tablette Android Windows téléphone cellulaire iPhone iPad Pro Air Mini, iPad OS/iOS","https://www.bestbuy.ca/fr-ca/produit/16498141","https://multimedia.bbycastatic.ca/multimedia/products/250x250/164/16498/16498141.jpeg","30.77","5","1","Disponible uniquement en ligne"
"Lenovo ThinkPad E16 Gen 2 2025 Laptop, 16-Core Intel Core Ultra 7 155U, 16"" WUXGA IPS Display, Intel GPU, 40GB DDR5 1TB SSD, Backlit Keyboard, Thunderbolt 4, Wi-Fi 6, Win11 Pro","https://www.bestbuy.ca/fr-ca/produit/19393894","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19393/19393894.jpeg","1349.99","0","0","Disponible uniquement en ligne"
"Support de portable ajustable d'Insignia - Exclusivité Best Buy","https://www.bestbuy.ca/fr-ca/produit/18965919","https://multimedia.bbycastatic.ca/multimedia/products/250x250/189/18965/18965919.jpg","59.99","4.78","72","Expédition disponible"
"Boîte ouverte - Portable de 11 po avec clavier amovible et stylet Duet de Lenovo - Gris (Kompanio 838 de MediaTek/eMMC 128 Go/RAM 8 Go)","https://www.bestbuy.ca/fr-ca/produit/19371852","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19371/19371852.jpg","320.39","0","0","Expédition disponible"
"Disque dur externe USB 3.2 de 4 To T7 Shield de Samsung (MU-PE4T0S/AM)","https://www.bestbuy.ca/fr-ca/produit/16691897","https://multimedia.bbycastatic.ca/multimedia/products/250x250/166/16691/16691897.jpg","400.19","4.84","1775","Expédition disponible"
"Portable ProBook 440 G6 de HP remis à neuf (excellent état) | 14 po 1920 x 1080 FHD | Core i5 - 8265U - Disque dur SSD d'256 Go - Mémoire vive 16 Go | 4 cœurs @ 3,9 GHz Win 11 Pro Silver","https://www.bestbuy.ca/fr-ca/produit/19036793","https://multimedia.bbycastatic.ca/multimedia/products/250x250/190/19036/19036793.jpeg","299","1","1","Disponible uniquement en ligne"
"Boîte ouverte - Moniteur de jeu incurvé VA QHD 180 Hz de 32 po ROG Strix d'ASUS avec temps de réponse de 1 ms gris à gris (XG32WCS)","https://www.bestbuy.ca/fr-ca/produit/18588260","https://multimedia.bbycastatic.ca/multimedia/products/250x250/185/18588/18588260.jpg","355.74","0","0","Expédition disponible"
"Moniteur de jeu DEL incurvé VA QHD 180 Hz de 27 po ROG Strix d'ASUS avec temps de réponse de 1 ms gris à gris (XG27WCS) - Noir","https://www.bestbuy.ca/fr-ca/produit/17914299","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17914/17914299.jpg","323.74","4.78","186","Expédition disponible"
"Souris optique Bluetooth de 1000 ppp M196 de Logitech - Graphite","https://www.bestbuy.ca/fr-ca/produit/19190407","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19190/19190407.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/191/19190/19190407.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/191/19190/19190405.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/191/19190/19190406.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/194/19434/19434464.jpg","20.19","4.76","75","Expédition disponible"
"Système UPS d'alimentation sans coupure de 950 VA de CyberPower (SX950U-FC) - Noir","https://www.bestbuy.ca/fr-ca/produit/13013580","https://multimedia.bbycastatic.ca/multimedia/products/250x250/130/13013/13013580.jpg","129.99","4.75","1681","Expédition disponible"
"Boîte ouverte - iPad Air 11 po (M2) 512 Go d'Apple avec Wi-Fi et Cellulaire (6e génération) - Gris cosmique","https://www.bestbuy.ca/fr-ca/produit/17933222","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17933/17933222.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17933/17933222.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17933/17933223.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17933/17933224.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17933/17933225.jpg","930.37","0","0","Expédition disponible"
"Boîte ouverte - iPad 64 Go de 10,9 po d'Apple avec Wi-Fi (10e génération) - Argenté","https://www.bestbuy.ca/fr-ca/produit/16595493","https://multimedia.bbycastatic.ca/multimedia/products/250x250/165/16595/16595493.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/165/16595/16595493.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/165/16595/16595409.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/165/16595/16595510.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/165/16595/16595623.jpeg","599.99","5","1","Disponible uniquement en ligne"
"Souris de jeu optique de 26000 ppp Basilisk V3 de Razer - Noir","https://www.bestbuy.ca/fr-ca/produit/15688110","https://multimedia.bbycastatic.ca/multimedia/products/250x250/156/15688/15688110.jpg","69.19","4.78","1702","Expédition disponible"
"Émetteur audio Bluetooth 5,0 MATRIX et récepteur Adaptateur sans fil pour écouteurs 3,5 mm aux PC TV","https://www.bestbuy.ca/fr-ca/produit/15569504","https://multimedia.bbycastatic.ca/multimedia/products/250x250/155/15569/15569504.jpg","28.6","3.5","4","Disponible uniquement en ligne"
"Ordinateur de bureau Optiplex 7010 de Dell (2023) | Core i5-13500 - disque SSD 256 Go - mémoire vive 16 Go | 14 coeurs @ 4,8 GHz Win 11 Pro Noir","https://www.bestbuy.ca/fr-ca/produit/18096443","https://multimedia.bbycastatic.ca/multimedia/products/250x250/180/18096/18096443.jpeg","689.99","0","0","Disponible uniquement en ligne"
"Routeur de jeu sans fil Wi-Fi 6 à 6 flux bibande AX5400 d'ASUS (RT-AX82U)","https://www.bestbuy.ca/fr-ca/produit/14643844","https://multimedia.bbycastatic.ca/multimedia/products/250x250/146/14643/14643844.jpg","180.19","4.7","2043","Expédition disponible"
"Support pivotant Standard de Starlink (04759105-501)","https://www.bestbuy.ca/fr-ca/produit/18725563","https://multimedia.bbycastatic.ca/multimedia/products/250x250/187/18725/18725563.jpg","115","4.84","122","Expédition disponible"
"Clavier Surface Pro de Microsoft avec stylet Slim Pen pour Surface Pro 13 po/Pro (11e édition)/Pro 8/Pro 9 - Saphir - Bilingue","https://www.bestbuy.ca/fr-ca/produit/17923157","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17923/17923157.jpg","400.19","0","0","Expédition disponible"
"Norton 360 Premium (PC/Mac) - 10 appareils - Stockage infonuagique de 75 Go - Abonnement de 1 an","https://www.bestbuy.ca/fr-ca/produit/17741985","https://multimedia.bbycastatic.ca/multimedia/products/250x250/177/17741/17741985.jpg","34.99","4.58","464","Expédition disponible"
"Souris optique avec fil USB d'Insignia - Noir","https://www.bestbuy.ca/fr-ca/produit/14675380","https://multimedia.bbycastatic.ca/multimedia/products/250x250/146/14675/14675380.jpg","10.19","4.51","526","Expédition disponible"
"Boîte ouverte - Portable de 6 po de HP - Gris craie (Core 15 5-120U d'Intel/RAM 16 Go/SSD d'512 Go/Windows 11)","https://www.bestbuy.ca/fr-ca/produit/19416225","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19416/19416225.jpeg","494.99","0","0","Disponible uniquement en ligne"
"Boîte ouverte - Chromebook 2-en-1 à écran tactile de 14 po CM14 Flip d'ASUS - Gris (Kompanio 520 de MediaTek/RAM 8 Go/SSD 128 Go)","https://www.bestbuy.ca/fr-ca/produit/19306644","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19306/19306644.jpg","500.39","0","0","Expédition disponible"
"Caméra Web HD 1080p Kiyo Ring Light de Razer (RZ19-02320100R3U1)","https://www.bestbuy.ca/fr-ca/produit/14532292","https://multimedia.bbycastatic.ca/multimedia/products/250x250/145/14532/14532292.jpg","65.59","4.4","969","Expédition disponible"
"Remis à neuf (Très bon état) - Chromebook à écran tactile de 10 po CM30 d'ASUS - Argenté brume/Aluminium (Kompanio 520/4 de MediaTek/RAM 5 Go/SSD 128 Go/ChromeOS)","https://www.bestbuy.ca/fr-ca/produit/19162019","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19162/19162019.jpeg","129.97","0","0","Disponible uniquement en ligne"
"Moniteur FreeSync G-Sync ACL IPS 1 ms gris à gris QHD 180 Hz 27 po de LG (27GS75Q-B) - Noir","https://www.bestbuy.ca/fr-ca/produit/17851889","https://multimedia.bbycastatic.ca/multimedia/products/250x250/178/17851/17851889.jpg","283.7","4.68","349","Expédition disponible"
"Étui Smart Book Cover de Samsung pour Galaxy Tab S10 FE/S10 Lite/S9/S9 FE - Noir","https://www.bestbuy.ca/fr-ca/produit/17168936","https://multimedia.bbycastatic.ca/multimedia/products/250x250/171/17168/17168936.jpg","109.99","3.17","12","Expédition disponible"
"HP -- Mini ordinateur de bureau ProDesk 600 G4, Intel Core i5-8500T jusqu'à 3,5 GHz, mémoire vive 16 Go, SSD 256 Go, USB-C, prise en charge 4K, Wi-Fi, BT, Windows 11 Pro -- Remis à neuf Très bon état","https://www.bestbuy.ca/fr-ca/produit/19327406","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19327/19327406.jpeg","285","0","0","Disponible uniquement en ligne"
"Lecteur CD +/-RW portatif Lecteur DVD pour graveur de ROM, lecteur DVD externe USB 3,0 Type-C Graveur de CD compatible avec les ordinateurs portatifs Windows MacBook Linux Mac OS, noir","https://www.bestbuy.ca/fr-ca/produit/19324810","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19324/19324810.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/193/19324/19324810.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/193/19324/19324862.jpeg","35.99","3","1","Disponible uniquement en ligne"
"Étui-clavier de Samsung pour Galaxy Tab S10 FE/S10 Lite/S9/S9FE - Noir - Partenaire de détail exclusif","https://www.bestbuy.ca/fr-ca/produit/18469763","https://multimedia.bbycastatic.ca/multimedia/products/250x250/184/18469/18469763.jpg","275.19","2.33","3","Expédition disponible"
"Ensemble Gigabit Powerline AV1000 de TP-Link (TL-PA7017 Kit)","https://www.bestbuy.ca/fr-ca/produit/14687360","https://multimedia.bbycastatic.ca/multimedia/products/250x250/146/14687/14687360.jpg","70.19","4.06","70","Expédition disponible"
"Remis à neuf (Très bon état) - Mini-PC EliteDesk 800 G4 de HP avec Core i7-8700T d'Intel, mémoire vive 16 Go, SSD Wi-Fi, Windows 11 Pro de 512 Go","https://www.bestbuy.ca/fr-ca/produit/18911263","https://multimedia.bbycastatic.ca/multimedia/products/250x250/189/18911/18911263.jpeg","389","5","2","Disponible uniquement en ligne"
"Boîte ouverte - Portable Copilot+ PC de 16 po Vivobook d'ASUS - Bleu calme (Ryzen AI 7 350 d'AMD/RAM 16 Go/SSD 1 To)","https://www.bestbuy.ca/fr-ca/produit/19343527","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19343/19343527.jpg","850.39","0","0","Expédition disponible"
"Étui-clavier folio Connect de Belkin pour iPad Air 10,9 po/Pro 11 po - Noir","https://www.bestbuy.ca/fr-ca/produit/19205264","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19205/19205264.jpg","150.19","4.95","19","Expédition disponible"
"HYFAI -- Câble adaptateur USB type C vers HDMI 4K pour téléviseur, MacBook Pro, Samsung Galaxy, Surface Book, Dell, Pixelbook plus","https://www.bestbuy.ca/fr-ca/produit/11631559","https://multimedia.bbycastatic.ca/multimedia/products/250x250/116/11631/11631559.jpeg","16.95","0","0","Disponible uniquement en ligne"
"Boîte ouverte - MacBook Air 13 6 po + Touch ID Apple (2025) - Comète (M4 Apple/RAM 16 Go/SSD 256 Go) - Français","https://www.bestbuy.ca/fr-ca/produit/19285864","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19285/19285864.jpeg","1189.99","0","0","Disponible uniquement en ligne"
"Imprimante à jet encre tout-en-un sans fil avec réservoir Supertank EcoTank ET-2980 d'Epson - Noir","https://www.bestbuy.ca/fr-ca/produit/19215904","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19215/19215904.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19215/19215904.jpg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19215/19215905.jpg","375.49","4.52","65","Expédition disponible"
"Ord. ThinkCentre M720q mini Windows 11 Pro Professional Lenovo (Core i5 8th gén. Intel/32 Go RAM DDR4 Go/SSD 1 To NVMe/Souris sans fil) - remis à neuf (bon état)","https://www.bestbuy.ca/fr-ca/produit/17854422","https://multimedia.bbycastatic.ca/multimedia/products/250x250/178/17854/17854422.jpeg","341","3","2","Disponible uniquement en ligne"
"HP ProBook 450 G10 15.6"" Business Laptop, FHD 1920 x 1080, Intel Core i5-1334U, 16GB RAM 512GB SSD, Windows 11 Pro, Wi-Fi 6E, Bluetooth 5.3, Long Battery, HP Wolf Pro Security","https://www.bestbuy.ca/fr-ca/produit/19204195","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19204/19204195.png","869.99","0","0","Disponible uniquement en ligne"
"Disque dur interne de bureau SATA 3,5 po 8 To 7200 tr/min Barracuda de Seagate (ST8000DMZ04)","https://www.bestbuy.ca/fr-ca/produit/19186372","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19186/19186372.jpg","189.99","4.64","349","Expédition disponible"
"ESET NOD32 Antivirus (PC/Mac) - 1 appareil - 1 an","https://www.bestbuy.ca/fr-ca/produit/17761100","https://multimedia.bbycastatic.ca/multimedia/products/250x250/177/17761/17761100.jpg","39.99","0","0","Expédition disponible"
"Boîte ouverte - Apple iPad Air 11 po (M2) 256 Go avec Wi-Fi (6th génération) - Bleu","https://www.bestbuy.ca/fr-ca/produit/17951067","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17951/17951067.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17951/17951067.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/179/17951/17951074.jpeg","699.99","0","0","Disponible uniquement en ligne"
"Souris optique ambidextre avec fil M100 de Logitech - Anthracite","https://www.bestbuy.ca/fr-ca/produit/10207230","https://multimedia.bbycastatic.ca/multimedia/products/250x250/102/10207/10207230.jpg","13.19","4.74","1606","Expédition disponible"
"Boîte ouverte - Portable 2-en-1 à écran tactile 16 po Plus de Dell - Bleu glacier (Core Ultra 5 - 226V d'Intel/RAM 16 Go/SSD 512 Go)","https://www.bestbuy.ca/fr-ca/produit/19399480","https://multimedia.bbycastatic.ca/multimedia/products/250x250/193/19399/19399480.jpg","940.39","0","0","Expédition disponible"
"Remis à neuf (Très bon état) - HP EliteDesk 800 G3 Mini | i5-7500T, mémoire vive 16 Go, SSD d'1 To, Wi-Fi, Windows 11 Pro","https://www.bestbuy.ca/fr-ca/produit/19272365","https://multimedia.bbycastatic.ca/multimedia/products/250x250/192/19272/19272365.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19272/19272365.jpeg,https://multimedia.bbycastatic.ca/multimedia/products/150x150/192/19272/19272368.jpeg","204.88","0","0","Disponible uniquement en ligne"
"Boîte ouverte - Tablette 2K 11 po Iconia d'Acer (RAM MediaTek 8781/8 Go/eMMC 256 Go/Android 14) avec garantie de 1 ans","https://www.bestbuy.ca/fr-ca/produit/18391861","https://multimedia.bbycastatic.ca/multimedia/products/250x250/183/18391/18391861.webp","179","0","0","Disponible uniquement en ligne"
"Paquet de 2 protecteurs d'écran en verre trempé pour iPad Air 7 11 po M3 2025 Air 6 e génération 11 po M2 (2024) A2902/A2903/A2904 - Film protecteur transparent","https://www.bestbuy.ca/fr-ca/produit/17984233","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17984/17984233.webp","15.94","1","1","Disponible uniquement en ligne"
"Clavier compact sans fil Bluetooth double de Kensington - Noir - Anglais","https://www.bestbuy.ca/fr-ca/produit/17301279","https://multimedia.bbycastatic.ca/multimedia/products/250x250/173/17301/17301279.jpg","35.19","2.5","2","Expédition disponible"
"Mini-PC de jeu M5 Plus de GMKtec avec Ryzen 7 5825U (mis à niveau 7430U/5700U), W11 Pro, mémoire vive 32 Go, SSD de 1 To, deux ports réseau LAN 2,5 GbE, trois écrans 4K.","https://www.bestbuy.ca/fr-ca/produit/19417269","https://multimedia.bbycastatic.ca/multimedia/products/250x250/194/19417/19417269.jpeg","549.98","0","0","Disponible uniquement en ligne"
"HP Envy x360 2-in-1 14"" FHD Touchscreen Laptop, Intel Core i7-1355U, 1TB SSD, 16GB RAM, Backlit KB, 5MP Camera, Fingerprint Reader, Intel Iris Xe Graphics, Win 11, 32GB USB Card","https://www.bestbuy.ca/fr-ca/produit/17970568","https://multimedia.bbycastatic.ca/multimedia/products/250x250/179/17970/17970568.png","1199","0","0","Disponible uniquement en ligne"
"Système de haut-parleurs d'ordinateur de jeu sans fil 7.1 canaux Nommo V2 Pro de Razer","https://www.bestbuy.ca/fr-ca/produit/16930733","https://multimedia.bbycastatic.ca/multimedia/products/250x250/169/16930/16930733.jpg","652.49","4.58","45","Expédition disponible"
"Pâte thermique performance TM30 de Corsair","https://www.bestbuy.ca/fr-ca/produit/14193869","https://multimedia.bbycastatic.ca/multimedia/products/250x250/141/14193/14193869.jpg","14.99","4.79","4385","Expédition disponible"
"Station d'accueil USB-C ThinkPad de 2e génération de Lenovo (40AS0090US)","https://www.bestbuy.ca/fr-ca/produit/13828171","https://multimedia.bbycastatic.ca/multimedia/products/250x250/138/13828/13828171.jpeg","159.99","4.21","160","Disponible uniquement en ligne"
"Bitdefender Total Security (PC/Mac/iOS/Android) - 5 utilisateurs - 1 an","https://www.bestbuy.ca/fr-ca/produit/12902655","https://multimedia.bbycastatic.ca/multimedia/products/250x250/129/12902/12902655.jpg","89.99","4.26","313","Expédition disponible"
"Remis à neuf (Très bon état) - Portable EliteBook 840 G8 de 14 po de HP (Core i7-1185G7 d'Intel/RAM 32 Go/NVMe SSD d'1 To/Windows 11 Pro) - Remis à neuf certifié","https://www.bestbuy.ca/fr-ca/produit/19185904","https://multimedia.bbycastatic.ca/multimedia/products/250x250/191/19185/19185904.jpeg","662.99","0","0","Disponible uniquement en ligne"
